,transaction_id,items,basket_size,basket_total
2376,2376,"['berries', 'sugar', 'whipped/sour_cream', 'yogurt']",4,38.11
2377,2377,"['rolls/buns', 'soda']",2,9.969999999999999
2378,2378,"['beverages', 'coffee', 'processed_cheese']",3,15.59
2379,2379,"['curd_cheese', 'rolls/buns']",2,10.919999999999998
2380,2380,"['grapes', 'uht-milk']",2,13.83
2381,2381,"['margarine', 'other_vegetables', 'photo/film', 'pip_fruit']",4,28.76
2382,2382,"['bottled_water', 'rolls/buns']",2,15.809999999999999
2383,2383,"['pip_fruit', 'rolls/buns', 'skin_care', 'soda']",4,21.94
2384,2384,"['pastry', 'whole_milk']",2,24.22
2385,2385,"['domestic_eggs', 'flour', 'rolls/buns']",3,26.98
2386,2386,"['dessert', 'newspapers', 'specialty_bar']",3,21.31
2387,2387,"['frankfurter', 'rolls/buns']",2,12.329999999999998
2388,2388,"['citrus_fruit', 'tropical_fruit', 'whole_milk', 'yogurt']",4,50.339999999999996
2389,2389,"['curd', 'liver_loaf', 'newspapers', 'rolls/buns']",4,26.45
2390,2390,"['frankfurter', 'frozen_dessert', 'rolls/buns']",3,24.2
2391,2391,"['napkins', 'whole_milk']",2,22.560000000000002
2392,2392,"['shopping_bags', 'whole_milk']",2,22.57
2393,2393,"['coffee', 'grapes', 'hair_spray', 'pastry']",4,39.06
2394,2394,"['cream_cheese', 'pip_fruit', 'rolls/buns']",3,27.47
2395,2395,"['tropical_fruit', 'whole_milk', 'yogurt']",3,38.62
2396,2396,"['flour', 'flower_(seeds)', 'frozen_vegetables', 'whipped/sour_cream']",4,33.67
2397,2397,"['candy', 'pasta', 'tropical_fruit']",3,17.42
2398,2398,"['frankfurter', 'other_vegetables', 'pip_fruit', 'yogurt']",4,32.2
2399,2399,"['berries', 'whipped/sour_cream']",2,11.989999999999998
2400,2400,"['chicken', 'pasta', 'rolls/buns', 'whole_milk']",4,34.08
2401,2401,"['chocolate', 'other_vegetables']",2,18.369999999999997
2402,2402,"['domestic_eggs', 'frankfurter', 'yogurt']",3,19.22
2403,2403,"['candy', 'chocolate', 'soda']",3,12.12
2404,2404,"['beverages', 'tropical_fruit']",2,17.97
2405,2405,"['butter', 'rolls/buns', 'soda', 'specialty_bar']",4,20.77
2406,2406,"['canned_fish', 'other_vegetables', 'rolls/buns']",3,20.59
2407,2407,"['curd', 'zwieback']",2,9.120000000000001
2408,2408,"['shopping_bags', 'whole_milk']",2,22.57
2409,2409,"['cereals', 'frozen_meals', 'shopping_bags']",3,24.47
2410,2410,"['chocolate', 'soda']",2,9.959999999999999
2411,2411,"['frozen_vegetables', 'specialty_chocolate']",2,8.370000000000001
2412,2412,"['cat_food', 'frozen_vegetables', 'yogurt']",3,22.53
2413,2413,"['pastry', 'waffles', 'whole_milk', 'yogurt']",4,38.47
2414,2414,"['dog_food', 'newspapers', 'yogurt']",3,24.33
2415,2415,"['berries', 'tropical_fruit', 'whipped/sour_cream']",3,26.64
2416,2416,"['cream_cheese', 'grapes']",2,23.200000000000003
2417,2417,"['frankfurter', 'tropical_fruit']",2,18.44
2418,2418,"['baking_powder', 'misc._beverages', 'shopping_bags']",3,25.23
2419,2419,"['processed_cheese', 'soda']",2,11.83
2420,2420,"['cocoa_drinks', 'jam', 'soda']",3,18.91
2421,2421,"['hygiene_articles', 'pip_fruit']",2,8.38
2422,2422,"['canned_fish', 'cat_food', 'pet_care', 'whole_milk']",4,30.45
2423,2423,"['chewing_gum', 'shopping_bags']",2,20.86
2424,2424,"['chicken', 'other_vegetables', 'pastry', 'whole_milk']",4,46.559999999999995
2425,2425,"['fruit/vegetable_juice', 'hygiene_articles', 'tea', 'yogurt']",4,37.97
2426,2426,"['beverages', 'whole_milk']",2,15.75
2427,2427,"['beverages', 'chewing_gum', 'rolls/buns']",3,22.58
2428,2428,"['oil', 'pastry']",2,22.759999999999998
2429,2429,"['bottled_water', 'processed_cheese', 'soda']",3,19.1
2430,2430,"['beef', 'other_vegetables', 'pot_plants', 'waffles']",4,17.06
2431,2431,"['chewing_gum', 'misc._beverages', 'salty_snack', 'soda']",4,34.97
2432,2432,"['beef', 'tropical_fruit', 'yogurt']",3,28.93
2433,2433,"['soda', 'specialty_chocolate']",2,6.01
2434,2434,"['napkins', 'other_vegetables', 'root_vegetables', 'tropical_fruit']",4,39.839999999999996
2435,2435,"['rolls/buns', 'soda']",2,9.969999999999999
2436,2436,"['detergent', 'rolls/buns', 'soda']",3,20.369999999999997
2437,2437,"['chicken', 'other_vegetables', 'rolls/buns', 'shopping_bags']",4,41.019999999999996
2438,2438,"['salty_snack', 'whole_milk']",2,23.08
2439,2439,"['cleaner', 'soda', 'whole_milk']",3,21.189999999999998
2440,2440,"['brown_bread', 'processed_cheese']",2,22.97
2441,2441,"['curd', 'dishes']",2,10.219999999999999
2442,2442,"['chicken', 'other_vegetables']",2,22.34
2443,2443,"['chocolate', 'finished_products', 'pip_fruit', 'yogurt']",4,36.0
2444,2444,"['cleaner', 'rolls/buns', 'soda']",3,17.3
2445,2445,"['fruit/vegetable_juice', 'pot_plants', 'shopping_bags']",3,23.4
2446,2446,"['dessert', 'other_vegetables', 'white_bread']",3,32.949999999999996
2447,2447,"['frozen_fish', 'frozen_vegetables']",2,8.24
2448,2448,"['frozen_vegetables', 'hygiene_articles', 'newspapers', 'seasonal_products']",4,16.8
2449,2449,"['rolls/buns', 'yogurt']",2,20.08
2450,2450,"['other_vegetables', 'waffles', 'whipped/sour_cream', 'yogurt']",4,28.77
2451,2451,"['rolls/buns', 'soda']",2,9.969999999999999
2452,2452,"['chicken', 'chocolate', 'long_life_bakery_product']",3,34.97
2453,2453,"['pip_fruit', 'tropical_fruit']",2,21.68
2454,2454,"['frozen_dessert', 'soda']",2,13.299999999999999
2455,2455,"['frozen_fish', 'rolls/buns', 'yogurt']",3,24.529999999999998
2456,2456,"['candles', 'ice_cream', 'white_bread']",3,23.68
2457,2457,"['dishes', 'tropical_fruit']",2,21.62
2458,2458,"['long_life_bakery_product', 'pasta', 'soda']",3,15.979999999999999
2459,2459,"['misc._beverages', 'shopping_bags', 'soda', 'waffles']",4,26.450000000000003
2460,2460,"['chewing_gum', 'chocolate', 'specialty_chocolate']",3,23.83
2461,2461,"['chocolate', 'waffles']",2,11.239999999999998
2462,2462,"['detergent', 'long_life_bakery_product']",2,24.34
2463,2463,"['candy', 'margarine', 'pastry']",3,20.81
2464,2464,"['coffee', 'shopping_bags']",2,12.010000000000002
2465,2465,"['condensed_milk', 'whole_milk']",2,18.31
2466,2466,"['chocolate', 'newspapers', 'tropical_fruit', 'whole_milk']",4,41.25
2467,2467,"['chewing_gum', 'curd', 'newspapers', 'specialty_chocolate']",4,24.189999999999998
2468,2468,"['frozen_meals', 'ice_cream', 'whole_milk']",3,22.36
2469,2469,"['frozen_vegetables', 'ice_cream', 'other_vegetables']",3,16.16
2470,2470,"['curd', 'frankfurter', 'soda']",3,8.47
2471,2471,"['cat_food', 'soda', 'specialty_chocolate']",3,13.21
2472,2472,"['bottled_water', 'whole_milk']",2,19.7
2473,2473,"['cake_bar', 'yogurt']",2,24.409999999999997
2474,2474,"['butter_milk', 'rolls/buns']",2,21.99
2475,2475,"['chocolate_marshmallow', 'coffee', 'soda']",3,12.940000000000001
2476,2476,"['brown_bread', 'frozen_meals', 'ice_cream']",3,22.5
2477,2477,"['bottled_water', 'tropical_fruit']",2,21.92
2478,2478,"['other_vegetables', 'soda', 'sugar', 'uht-milk']",4,28.380000000000003
2479,2479,"['meat', 'napkins', 'yogurt']",3,31.369999999999997
2480,2480,"['instant_food_products', 'spices', 'tropical_fruit', 'white_bread']",4,41.08
2481,2481,"['rolls/buns', 'soda']",2,9.969999999999999
2482,2482,"['pastry', 'soda', 'waffles']",3,15.93
2483,2483,"['baking_powder', 'bottled_water', 'newspapers', 'whole_milk']",4,28.259999999999998
2484,2484,"['dessert', 'whole_milk']",2,26.96
2485,2485,"['candles', 'margarine', 'newspapers']",3,25.07
2486,2486,"['chicken', 'root_vegetables', 'specialty_chocolate', 'uht-milk']",4,24.83
2487,2487,"['flour', 'other_vegetables', 'root_vegetables', 'whole_milk']",4,42.04
2488,2488,"['bottled_water', 'pastry', 'rolls/buns', 'whipped/sour_cream']",4,32.28
2489,2489,"['cream_cheese', 'zwieback']",2,17.77
2490,2490,"['butter_milk', 'citrus_fruit', 'oil', 'root_vegetables']",4,41.36
2491,2491,"['curd', 'yogurt']",2,14.79
2492,2492,"['beverages', 'rolls/buns']",2,11.86
2493,2493,"['fruit/vegetable_juice', 'long_life_bakery_product', 'soda']",3,26.86
2494,2494,"['chicken', 'other_vegetables', 'shopping_bags', 'tropical_fruit']",4,47.13
2495,2495,"['canned_fish', 'newspapers', 'rolls/buns', 'soda']",4,17.82
2496,2496,"['fruit/vegetable_juice', 'newspapers', 'semi-finished_bread']",3,27.74
2497,2497,"['coffee', 'condensed_milk']",2,7.75
2498,2498,"['pastry', 'whole_milk']",2,24.22
2499,2499,"['citrus_fruit', 'newspapers']",2,17.36
2500,2500,"['berries', 'grapes', 'waffles']",3,21.32
2501,2501,"['chicken', 'citrus_fruit', 'root_vegetables']",3,29.439999999999998
2502,2502,"['cat_food', 'root_vegetables', 'sugar']",3,27.0
2503,2503,"['butter_milk', 'tropical_fruit']",2,28.1
2504,2504,"['rolls/buns', 'spread_cheese']",2,13.41
2505,2505,"['pip_fruit', 'semi-finished_bread', 'soups']",3,20.240000000000002
2506,2506,"['pet_care', 'yogurt']",2,20.15
2507,2507,"['butter', 'margarine', 'other_vegetables', 'specialty_fat']",4,28.36
2508,2508,"['beverages', 'cake_bar']",2,16.189999999999998
2509,2509,"['domestic_eggs', 'pip_fruit', 'whole_milk']",3,23.35
2510,2510,"['frozen_fish', 'frozen_meals']",2,11.850000000000001
2511,2511,"['butter', 'domestic_eggs', 'uht-milk', 'waffles']",4,18.790000000000003
2512,2512,"['brown_bread', 'pip_fruit']",2,19.6
2513,2513,"['other_vegetables', 'whipped/sour_cream', 'white_bread', 'yogurt']",4,34.64
2514,2514,"['beef', 'other_vegetables', 'root_vegetables', 'whole_milk']",4,30.23
2515,2515,"['newspapers', 'rolls/buns', 'soda', 'waffles']",4,18.32
2516,2516,"['beef', 'rolls/buns']",2,11.28
2517,2517,"['chocolate', 'soda']",2,9.959999999999999
2518,2518,"['bottled_water', 'whole_milk']",2,19.7
2519,2519,"['brown_bread', 'long_life_bakery_product', 'pastry']",3,38.3
2520,2520,"['chicken', 'citrus_fruit', 'other_vegetables']",3,34.06
2521,2521,"['curd', 'yogurt']",2,14.79
2522,2522,"['brown_bread', 'rolls/buns']",2,21.11
2523,2523,"['beef', 'newspapers', 'other_vegetables']",3,18.22
2524,2524,"['candy', 'chocolate']",2,10.69
2525,2525,"['candy', 'napkins', 'uht-milk']",3,14.82
2526,2526,"['fruit/vegetable_juice', 'newspapers', 'rolls/buns', 'specialty_chocolate']",4,30.25
2527,2527,"['domestic_eggs', 'grapes', 'other_vegetables', 'root_vegetables']",4,30.25
2528,2528,"['beef', 'margarine', 'yogurt']",3,21.14
2529,2529,"['canned_fish', 'fruit/vegetable_juice', 'make_up_remover']",3,18.07
2530,2530,"['newspapers', 'pastry', 'sugar', 'whole_milk']",4,44.44
2531,2531,"['rolls/buns', 'soda']",2,9.969999999999999
2532,2532,"['liver_loaf', 'other_vegetables', 'root_vegetables']",3,24.08
2533,2533,"['bottled_water', 'curd', 'hard_cheese', 'whole_milk']",4,33.16
2534,2534,"['chocolate', 'napkins', 'soda', 'specialty_bar']",4,21.23
2535,2535,"['chicken', 'citrus_fruit', 'frankfurter', 'root_vegetables']",4,33.23
2536,2536,"['house_keeping_products', 'light_bulbs', 'rolls/buns']",3,29.119999999999997
2537,2537,"['beef', 'packaged_fruit/vegetables', 'pot_plants']",3,10.629999999999999
2538,2538,"['instant_coffee', 'semi-finished_bread']",2,17.03
2539,2539,"['beef', 'chicken', 'instant_coffee', 'rolls/buns']",4,30.2
2540,2540,"['pastry', 'shopping_bags', 'soda']",3,23.36
2541,2541,"['beverages', 'popcorn']",2,15.23
2542,2542,"['fruit/vegetable_juice', 'other_vegetables', 'rice', 'whole_milk']",4,37.19
2543,2543,"['shopping_bags', 'tropical_fruit']",2,24.79
2544,2544,"['coffee', 'pastry', 'waffles']",3,16.37
2545,2545,"['beef', 'chicken', 'flour', 'salty_snack']",4,40.44
2546,2546,"['grapes', 'pip_fruit']",2,18.330000000000002
2547,2547,"['citrus_fruit', 'domestic_eggs', 'other_vegetables', 'shopping_bags']",4,35.59
2548,2548,"['cat_food', 'frozen_meals', 'hair_spray']",3,28.700000000000003
2549,2549,"['bottled_water', 'ice_cream', 'soda']",3,11.229999999999999
2550,2550,"['processed_cheese', 'shopping_bags', 'soda']",3,21.97
2551,2551,"['grapes', 'popcorn']",2,23.21
2552,2552,"['cream_cheese', 'long_life_bakery_product', 'tropical_fruit', 'yogurt']",4,52.03
2553,2553,"['citrus_fruit', 'margarine']",2,18.580000000000002
2554,2554,"['salt', 'whipped/sour_cream']",2,13.43
2555,2555,"['bottled_water', 'napkins']",2,17.4
2556,2556,"['fruit/vegetable_juice', 'grapes', 'misc._beverages']",3,34.96
2557,2557,"['frankfurter', 'processed_cheese']",2,14.190000000000001
2558,2558,"['other_vegetables', 'root_vegetables']",2,15.059999999999999
2559,2559,"['napkins', 'other_vegetables', 'whole_milk']",3,32.4
2560,2560,"['beef', 'whipped/sour_cream']",2,7.42
2561,2561,"['cream_cheese', 'other_vegetables']",2,21.740000000000002
2562,2562,"['curd', 'yogurt']",2,14.79
2563,2563,"['bottled_water', 'citrus_fruit', 'domestic_eggs', 'soda']",4,24.310000000000002
2564,2564,"['newspapers', 'whole_milk']",2,18.07
2565,2565,"['frozen_dessert', 'semi-finished_bread']",2,22.479999999999997
2566,2566,"['cake_bar', 'fruit/vegetable_juice', 'newspapers']",3,30.0
2567,2567,"['salty_snack', 'soda', 'specialty_chocolate']",3,16.66
2568,2568,"['rolls/buns', 'whole_milk']",2,20.97
2569,2569,"['butter', 'flower_(seeds)', 'other_vegetables', 'rolls/buns']",4,38.69
2570,2570,"['waffles', 'whole_milk']",2,15.14
2571,2571,"['candy', 'salty_snack']",2,12.81
2572,2572,"['chocolate_marshmallow', 'pip_fruit']",2,16.67
2573,2573,"['baking_powder', 'butter', 'domestic_eggs', 'whole_milk']",4,28.9
2574,2574,"['pip_fruit', 'specialty_bar']",2,8.17
2575,2575,"['root_vegetables', 'yogurt']",2,16.759999999999998
2576,2576,"['candy', 'chocolate', 'shopping_bags']",3,20.83
2577,2577,"['chewing_gum', 'fruit/vegetable_juice', 'other_vegetables']",3,32.05
2578,2578,"['frankfurter', 'frozen_vegetables', 'fruit/vegetable_juice', 'whole_milk']",4,31.5
2579,2579,"['citrus_fruit', 'other_vegetables', 'spread_cheese']",3,26.430000000000003
2580,2580,"['cream_cheese', 'whipped/sour_cream']",2,16.58
2581,2581,"['butter_milk', 'salty_snack', 'specialty_chocolate', 'yogurt']",4,40.22
2582,2582,"['pastry', 'soda']",2,13.219999999999999
2583,2583,"['brown_bread', 'domestic_eggs', 'pastry', 'whole_milk']",4,40.68
2584,2584,"['cereals', 'specialty_bar', 'yogurt']",3,19.61
2585,2585,"['chocolate_marshmallow', 'cream_cheese']",2,21.54
2586,2586,"['frankfurter', 'napkins', 'whole_milk', 'yogurt']",4,37.89
2587,2587,"['cereals', 'salty_snack']",2,17.58
2588,2588,"['soda', 'tropical_fruit', 'yogurt']",3,27.62
2589,2589,"['brown_bread', 'margarine', 'whole_milk']",3,31.86
2590,2590,"['tropical_fruit', 'whole_milk']",2,27.08
2591,2591,"['rolls/buns', 'sugar']",2,23.119999999999997
2592,2592,"['butter', 'grapes', 'newspapers', 'other_vegetables']",4,36.44
2593,2593,"['brown_bread', 'margarine', 'root_vegetables', 'whole_milk']",4,37.08
2594,2594,"['domestic_eggs', 'whole_milk']",2,16.32
2595,2595,"['citrus_fruit', 'meat', 'whole_milk']",3,33.85
2596,2596,"['dish_cleaner', 'grapes', 'other_vegetables', 'pastry']",4,39.32
2597,2597,"['bottled_water', 'frozen_vegetables', 'pasta', 'soda']",4,13.099999999999998
2598,2598,"['baking_powder', 'flower_(seeds)', 'newspapers']",3,19.21
2599,2599,"['bottled_water', 'curd', 'soda']",3,11.95
2600,2600,"['dessert', 'fruit/vegetable_juice', 'meat', 'uht-milk']",4,38.25
2601,2601,"['bottled_water', 'misc._beverages', 'pet_care', 'shopping_bags']",4,38.19
2602,2602,"['photo/film', 'rolls/buns']",2,13.57
2603,2603,"['berries', 'root_vegetables', 'soda', 'whipped/sour_cream']",4,18.64
2604,2604,"['abrasive_cleaner', 'yogurt']",2,23.39
2605,2605,"['chewing_gum', 'pickled_vegetables', 'rolls/buns', 'specialty_chocolate']",4,28.75
2606,2606,"['frankfurter', 'other_vegetables', 'whipped/sour_cream', 'whole_milk']",4,30.74
2607,2607,"['citrus_fruit', 'hard_cheese', 'meat', 'soda']",4,33.06
2608,2608,"['berries', 'other_vegetables', 'semi-finished_bread']",3,27.759999999999998
2609,2609,"['meat', 'specialty_chocolate']",2,14.28
2610,2610,"['fruit/vegetable_juice', 'pastry']",2,23.28
2611,2611,"['coffee', 'pip_fruit']",2,8.9
2612,2612,"['chewing_gum', 'root_vegetables', 'white_bread']",3,24.520000000000003
2613,2613,"['long_life_bakery_product', 'photo/film', 'pot_plants', 'yogurt']",4,32.28
2614,2614,"['berries', 'herbs', 'pot_plants']",3,19.27
2615,2615,"['citrus_fruit', 'cream_cheese']",2,23.62
2616,2616,"['frankfurter', 'rolls/buns']",2,12.329999999999998
2617,2617,"['cleaner', 'female_sanitary_products']",2,16.03
2618,2618,"['beef', 'root_vegetables', 'whipped/sour_cream', 'yogurt']",4,24.18
2619,2619,"['bottled_water', 'napkins']",2,17.4
2620,2620,"['other_vegetables', 'shopping_bags', 'soda', 'whole_milk']",4,33.84
2621,2621,"['domestic_eggs', 'herbs', 'root_vegetables', 'whipped/sour_cream']",4,23.98
2622,2622,"['bottled_water', 'butter', 'detergent', 'soap']",4,36.12
2623,2623,"['long_life_bakery_product', 'root_vegetables', 'whole_milk']",3,31.59
2624,2624,"['citrus_fruit', 'pastry', 'whipped/sour_cream']",3,28.189999999999998
2625,2625,"['margarine', 'oil', 'pastry']",3,29.62
2626,2626,"['citrus_fruit', 'domestic_eggs']",2,15.610000000000001
2627,2627,"['soda', 'specialty_chocolate']",2,6.01
2628,2628,"['newspapers', 'roll_products']",2,12.75
2629,2629,"['chewing_gum', 'other_vegetables', 'soda', 'zwieback']",4,27.860000000000003
2630,2630,"['chicken', 'long_life_bakery_product', 'root_vegetables']",3,31.659999999999997
2631,2631,"['chicken', 'coffee']",2,14.370000000000001
2632,2632,"['baking_powder', 'chocolate', 'specialty_cheese', 'waffles']",4,25.98
2633,2633,"['seasonal_products', 'shopping_bags']",2,16.16
2634,2634,"['newspapers', 'rolls/buns']",2,14.18
2635,2635,"['soda', 'whole_milk']",2,13.86
2636,2636,"['bottled_water', 'ice_cream', 'soda']",3,11.229999999999999
2637,2637,"['chicken', 'newspapers']",2,18.14
2638,2638,"['berries', 'specialty_chocolate', 'waffles']",3,14.600000000000001
2639,2639,"['whipped/sour_cream', 'yogurt']",2,16.22
2640,2640,"['margarine', 'pastry', 'uht-milk']",3,21.18
2641,2641,"['other_vegetables', 'yogurt']",2,21.38
2642,2642,"['liver_loaf', 'rolls/buns']",2,17.56
2643,2643,"['butter_milk', 'hard_cheese', 'instant_coffee']",3,30.08
2644,2644,"['dental_care', 'pickled_vegetables', 'rolls/buns', 'specialty_bar']",4,25.189999999999998
2645,2645,"['frankfurter', 'pastry', 'potato_products', 'whole_milk']",4,39.8
2646,2646,"['frankfurter', 'hard_cheese', 'other_vegetables', 'root_vegetables']",4,29.06
2647,2647,"['soda', 'whole_milk', 'zwieback']",3,19.73
2648,2648,"['frankfurter', 'whole_milk']",2,16.22
2649,2649,"['dessert', 'rolls/buns', 'soda']",3,24.5
2650,2650,"['other_vegetables', 'whole_milk']",2,22.27
2651,2651,"['hygiene_articles', 'oil']",2,12.32
2652,2652,"['curd', 'tropical_fruit']",2,17.9
2653,2653,"['domestic_eggs', 'margarine', 'rolls/buns']",3,19.29
2654,2654,"['other_vegetables', 'soda', 'tropical_fruit']",3,25.92
2655,2655,"['butter_milk', 'cream_cheese', 'root_vegetables', 'spread_cheese']",4,35.44
2656,2656,"['dessert', 'other_vegetables', 'sugar']",3,38.949999999999996
2657,2657,"['cooking_chocolate', 'fruit/vegetable_juice', 'other_vegetables', 'rolls/buns']",4,37.36
2658,2658,"['bottled_water', 'citrus_fruit', 'ice_cream', 'pip_fruit']",4,28.550000000000004
2659,2659,"['bottled_water', 'rolls/buns', 'tropical_fruit']",3,30.46
2660,2660,"['candles', 'napkins']",2,22.700000000000003
2661,2661,"['chocolate', 'whole_milk', 'yogurt']",3,32.5
2662,2662,"['citrus_fruit', 'flour', 'whole_milk']",3,38.7
2663,2663,"['beef', 'other_vegetables', 'pastry']",3,24.369999999999997
2664,2664,"['meat', 'soda']",2,11.129999999999999
2665,2665,"['other_vegetables', 'soda', 'white_bread', 'whole_milk']",4,32.28
2666,2666,"['bottled_water', 'frozen_vegetables', 'pip_fruit']",3,18.09
2667,2667,"['brown_bread', 'dishes', 'oil']",3,30.509999999999998
2668,2668,"['other_vegetables', 'rolls/buns', 'whipped/sour_cream']",3,23.06
2669,2669,"['soda', 'uht-milk']",2,3.96
2670,2670,"['citrus_fruit', 'pastry', 'whole_milk']",3,35.94
2671,2671,"['bottled_water', 'uht-milk']",2,9.799999999999999
2672,2672,"['domestic_eggs', 'specialty_chocolate', 'whole_milk']",3,20.9
2673,2673,"['beef', 'instant_food_products', 'other_vegetables', 'pasta']",4,16.59
2674,2674,"['berries', 'other_vegetables', 'whipped/sour_cream', 'yogurt']",4,33.37
2675,2675,"['chicken', 'white_bread', 'whole_milk']",3,33.51
2676,2676,"['dishes', 'napkins']",2,17.1
2677,2677,"['coffee', 'dish_cleaner']",2,8.26
2678,2678,"['dishes', 'soap']",2,15.759999999999998
2679,2679,"['soda', 'yogurt']",2,12.969999999999999
2680,2680,"['pastry', 'soda', 'specialty_bar', 'whole_milk']",4,26.79
2681,2681,"['detergent', 'flower_(seeds)']",2,21.05
2682,2682,"['curd', 'newspapers', 'tropical_fruit']",3,23.54
2683,2683,"['meat', 'other_vegetables']",2,19.54
2684,2684,"['beverages', 'chocolate']",2,11.85
2685,2685,"['newspapers', 'whole_milk']",2,18.07
2686,2686,"['curd', 'frozen_meals', 'liver_loaf', 'whole_milk']",4,32.1
2687,2687,"['frankfurter', 'light_bulbs']",2,16.71
2688,2688,"['frozen_vegetables', 'yogurt']",2,15.329999999999998
2689,2689,"['other_vegetables', 'uht-milk']",2,12.37
2690,2690,"['rolls/buns', 'root_vegetables', 'tropical_fruit']",3,28.409999999999997
2691,2691,"['soda', 'whole_milk']",2,13.86
2692,2692,"['coffee', 'onions', 'whole_milk']",3,21.14
2693,2693,"['other_vegetables', 'soda', 'specialty_bar', 'whole_milk']",4,24.84
2694,2694,"['cream_cheese', 'fruit/vegetable_juice', 'instant_food_products', 'white_bread']",4,35.37
2695,2695,"['curd', 'specialty_chocolate']",2,7.83
2696,2696,"['curd', 'yogurt']",2,14.79
2697,2697,"['butter_milk', 'fruit/vegetable_juice', 'other_vegetables', 'yogurt']",4,46.32
2698,2698,"['chewing_gum', 'fruit/vegetable_juice', 'soda']",3,23.64
2699,2699,"['other_vegetables', 'soda', 'specialty_bar']",3,12.41
2700,2700,"['herbs', 'root_vegetables', 'whole_milk']",3,27.84
2701,2701,"['bottled_water', 'fruit/vegetable_juice', 'soda']",3,20.189999999999998
2702,2702,"['candy', 'margarine', 'pastry', 'specialty_bar']",4,21.95
2703,2703,"['curd', 'soda']",2,4.68
2704,2704,"['brown_bread', 'whole_milk']",2,25.0
2705,2705,"['butter_milk', 'root_vegetables', 'specialty_bar', 'specialty_cheese']",4,31.63
2706,2706,"['cream_cheese', 'newspapers', 'whole_milk']",3,29.97
2707,2707,"['hygiene_articles', 'shopping_bags']",2,11.49
2708,2708,"['bottled_water', 'chocolate', 'other_vegetables', 'specialty_cheese']",4,37.46
2709,2709,"['frozen_meals', 'other_vegetables', 'specialty_chocolate']",3,21.82
2710,2710,"['misc._beverages', 'tropical_fruit']",2,26.82
2711,2711,"['brown_bread', 'napkins', 'other_vegetables', 'whole_milk']",4,44.970000000000006
2712,2712,"['canned_fish', 'whipped/sour_cream']",2,6.89
2713,2713,"['dessert', 'soda', 'soft_cheese', 'yogurt']",4,37.599999999999994
2714,2714,"['artif._sweetener', 'fruit/vegetable_juice', 'shopping_bags', 'yogurt']",4,46.839999999999996
2715,2715,"['bottled_water', 'curd', 'napkins', 'tropical_fruit']",4,35.3
2716,2716,"['meat', 'rolls/buns', 'whole_milk']",3,30.669999999999998
2717,2717,"['fish', 'whole_milk']",2,23.32
2718,2718,"['bottled_water', 'chocolate_marshmallow', 'coffee']",3,18.78
2719,2719,"['pastry', 'semi-finished_bread', 'sugar']",3,36.98
2720,2720,"['citrus_fruit', 'pastry']",2,23.509999999999998
2721,2721,"['margarine', 'rolls/buns']",2,15.399999999999999
2722,2722,"['butter', 'margarine', 'salt', 'sugar']",4,39.85
2723,2723,"['cream_cheese', 'whole_milk']",2,24.33
2724,2724,"['ice_cream', 'root_vegetables']",2,7.75
2725,2725,"['rolls/buns', 'whole_milk']",2,20.97
2726,2726,"['butter', 'butter_milk', 'domestic_eggs']",3,27.0
2727,2727,"['brown_bread', 'citrus_fruit', 'other_vegetables']",3,34.129999999999995
2728,2728,"['misc._beverages', 'other_vegetables', 'pip_fruit', 'tropical_fruit']",4,43.69
2729,2729,"['beef', 'margarine', 'yogurt']",3,21.14
2730,2730,"['bottled_water', 'napkins', 'soda']",3,18.83
2731,2731,"['berries', 'citrus_fruit', 'house_keeping_products', 'pip_fruit']",4,33.72
2732,2732,"['oil', 'other_vegetables']",2,20.810000000000002
2733,2733,"['cake_bar', 'dessert', 'shopping_bags', 'soda']",4,38.97
2734,2734,"['coffee', 'ketchup', 'oil']",3,18.37
2735,2735,"['butter', 'chocolate', 'other_vegetables', 'root_vegetables']",4,33.25
2736,2736,"['cream_cheese', 'fruit/vegetable_juice', 'rolls/buns']",3,31.93
2737,2737,"['coffee', 'whole_milk']",2,14.3
2738,2738,"['fruit/vegetable_juice', 'nuts/prunes', 'specialty_chocolate', 'yogurt']",4,28.71
2739,2739,"['chicken', 'frozen_meals', 'margarine', 'soda']",4,28.189999999999998
2740,2740,"['frozen_vegetables', 'tropical_fruit']",2,18.44
2741,2741,"['vinegar', 'yogurt']",2,15.899999999999999
2742,2742,"['candy', 'waffles']",2,4.87
2743,2743,"['chicken', 'cream_cheese', 'rice']",3,27.83
2744,2744,"['brown_bread', 'rolls/buns']",2,21.11
2745,2745,"['brown_bread', 'sugar', 'whole_milk']",3,39.58
2746,2746,"['rolls/buns', 'whole_milk']",2,20.97
2747,2747,"['whole_milk', 'yogurt']",2,23.97
2748,2748,"['chewing_gum', 'soda', 'specialty_bar']",3,13.290000000000001
2749,2749,"['canned_fish', 'frankfurter', 'napkins', 'newspapers']",4,21.770000000000003
2750,2750,"['bottled_water', 'cat_food', 'hygiene_articles']",3,15.819999999999999
2751,2751,"['bottled_water', 'grapes', 'soft_cheese']",3,28.67
2752,2752,"['frankfurter', 'herbs']",2,13.98
2753,2753,"['newspapers', 'oil', 'soda']",3,18.04
2754,2754,"['finished_products', 'onions', 'salty_snack']",3,26.39
2755,2755,"['cat_food', 'curd']",2,10.45
2756,2756,"['frozen_vegetables', 'specialty_cheese', 'whole_milk']",3,28.04
